# automake-rs battle-test corpus: 1000 most-popular small (<=20MB) GitHub projects that use automake.
# Ranked by GitHub stars. Columns: repo<TAB>stars<TAB>sizeKB<TAB>primaryLanguage
# Gathered 2026-06-24 via GitHub code search + GraphQL star/size ranking.
Atrides/sgminer-monero	9	1782	C
asciinema/libtsm	9	213	C
Alpacius/a6	9	142	C
X11Libre/xf86-input-evdev	8	750	C
tux-mind/platform_external_nmap	8	9695	C++
tsbischof/photon_correlation	8	1141	C
ssvlab/esbmc-gpu	8	9118	C
saligrama/rcorels	8	6021	C
PRUNERS/NINJA	8	567	C++
posixninja/libchronic	8	591	Shell
pchevalier/Elegance	8	3309	C
OpenNetworkingFoundation/libfluid_base	8	47	C++
NIMk/AVRemote	8	304	C
mortbauer/tinynotify-send	8	176	C
mogaal/quvi	8	248	Shell
mktcoin/mktcoin	8	8150	C++
jgarzik/nfs4d	8	471	C
hroptatyr/sxemacs	8	18728	C
goirijo/casm-utilities	8	3920	C++
edrosten/tag	8	870	Shell
DrMcCoy/CoktelADL2VGM	8	108	C++
b4n/ctpl	8	558	C
ARVE-Research/LPJ-LMfire	8	2196	Fortran
arjunchitturi/htmlstreamparser	8	508	Shell
zerebubuth/vecamole	7	148	C
wilx/apg	7	610	Shell
vvonder/KSF-CP-ABE	7	984	C
urp/flatter-gtk	7	316	C
turran/egueb	7	4931	C
TelepathyIM/telepathy-glib	7	13255	C
svn2github/libburn	7	2587	C
stonekyx/egui	7	9893	C
spk121/guile-plotutils	7	4635	C
Speedy1985/enigmalight	7	2759	Groff
Samsung/OCLAlgo	7	644	C++
renesas-rcar/wayland-wsegl	7	144	C
open-vela/external_dbus	7	9849	C
OpenState-SDN/ofsoftswitch13	7	4982	C
ongbw/ridc	7	560	Makefile
ojacoin/ojacoin	7	7026	C++
nzjrs/python-syncml	7	420	?
mysqludf/lib_mysqludf_stem	7	661	?
lwyeluo/vtpm-support	7	14153	C
lowlevel-studios/speex-android	7	6004	C
lavv17/nct	7	92	C
LanguageMachines/ticcutils	7	1744	C++
internetarchive/ia-bin-tools	7	132	C
hafslund/cc2531-sniffer	7	145	C
grant-h/usbutils-portable	7	1358	C
GeorgesStavracas/gnome-todo	7	560	C
fredrikwidlund/libdynamic_benchmark	7	80	C
codebrainz/libfg2	7	298	C
claesenm/approxsvm	7	732	Shell
bytedeco/helloworld	7	468	C
binhqnguyen/ovs-srv6	7	8344	Shell
ajnelson/regxml_extractor	7	1310	Python
ajnelson/photorec-testdisk	7	4220	C
xenserver/openvswitch	6	8644	C
water32/pgadmin3	6	10750	C++
thkukuk/ypbind-mt	6	880	M4
thep/lanxang	6	684	C
tallence/push-notification-kafka-plugin	6	94	C++
SmartisanTech/T1Tar	6	3360	C
rpedde/libcrazyradio	6	23	C
rmartinho/libtmcg	6	1262	C++
richardbraun/librbraun	6	310	C
rhunter/jscoverage	6	4572	C++
rezKamal/ckb-spellchecker	6	621	Python
rapier1/web10g-userland	6	999	Shell
poetinha/dolphin-connector	6	15	C++
openucx/shmem-opensnapi	6	1725	C
nomeata/unicode-screensaver	6	666	C
MKTCOIN-PROJECT/mktcoin	6	10758	C++
mikey-austin/stu	6	451	C
luispedro/irstlm	6	8680	C++
linux-wpan/lowpan-tools	6	456	C
klevernothings/napkin	6	26	C++
KavrakiLab/alvar	6	4284	C++
jnevens/libeltako	6	43	C
jdcloud-bds/bds-bsv	6	5249	C++
itemis/dbus	6	7494	C
huceke/xine-lib-vaapi	6	8185	C
habanero-rice/hclib-legacy	6	1672	C
GridOPTICS/FNCS	6	17698	C++
GeekCash/geekcash	6	6068	C++
FundacionPesetacoin/PesetacoinCore	6	4842	C++
fff-source/FFF_Protocol_Core	6	1652	C++
Elive/engage	6	167	C
dingqiangliu/vertica_pivot	6	305	C++
cr33dog/pyxfce	6	1148	C
BUILDS-/Derpnet	6	776	Shell
brettviren/zperfmq	6	1018	C++
BlankOn/blankon-installer	6	4487	JavaScript
artiqox/artiqox	6	18640	C++
ahlstromcj/midicvt	6	15195	AGS Script
aalex/oscsend	6	202	Shell
01micko/pup-volume-monitor	6	161	C
xorgy/anthy	5	4732	C
xbmc/libdvdnav	5	1454	C
traviscj/overly-ambitious-isqo	5	1040	C++
tpruvot/sph-sgminer-tribus	5	8683	C
touchao123/ilixi	5	9964	C++
theChaosCoder/vapoursynth-noisegen	5	6	C++
sundermann/appindicator-sharp	5	26	Shell
stardot/b-em-ARCHIVE	5	4878	C
sowbug/SimpleECDSA	5	216	C
silmerusse/gst-fsl-plugins	5	806	C
pexip/pexrtmpserver	5	2809	C
pedropedruzzi/kmod	5	2651	C
patryk-jarnot/cb-search	5	6119	C++
NOAA-GFDL/GRTCODE	5	3053	C
NIMk/HDSync	5	915	C
msilvoso/speexdec-fb	5	844	C
magcius/gjs	5	2678	C
madmurphy/nautilus-bluetooth	5	66	C
Lyude/libweechat	5	208	C
lucianposton/showeq	5	6035	C++
LRN/gst-avsynth	5	516	C++
leapmotion/libjpeg-turbo	5	5084	C
karlp/libsigrok	5	8736	C
huttmf/complexlib	5	571	C++
hsumita/libpyzy	5	301	C
hb/claws_mail_opensync_plugin	5	228	C
havocp/hwf	5	7292	C
hamano/apache-mod-wiki	5	160	C
h0tw1r3/libuuid-mingw	5	296	Shell
gpac-buildbot/avcap	5	582	C++
glebius/minidlna	5	1479	C
frida/xz	5	2596	C
FabricAttachedMemory/libfam-atomic	5	256	C
eribertomota/autotools-examples	5	4008	Makefile
emanueleaina/desktop-notifications-browser-extension	5	188	C
DLR-AMR/cmc	5	2393	C++
denisenkom/iconv	5	7704	C++
d33tah/nmap-nsock-scan	5	10892	C++
cafe-desktop/cafe-desktop	5	8771	C
bitmaintech/cgminer-sia	5	4337	C
avisegradi/rnc-lib	5	800	C++
ASPLes/libaxl	5	5794	C
ArcticaProject/remote-logon-service	5	624	C
allejo/LeagueOverseer	5	1510	C++
xbmc/libdvdread	4	539	C
wizbl/wizbl	4	9260	C++
urlget/uget2	4	1643	C
urbit/urcrypt	4	2696	Assembly
tryphon/rivendell2-debian	4	6478	C++
TheTechmage/Renzoku	4	515	C++
takahiro-hirofuchi/xnbd	4	4784	C
SSSD/ding-libs	4	1154	C
sigrokproject/sigrok-firmware	4	741	Makefile
rfabbri/Gem	4	13982	C++
redbad2/dns-mole	4	728	Shell
radare/gtkaml	4	753	C
paurkedal/culibs	4	1734	C
paulkocialkowski/emu8051	4	364	C
ParrotSec/dpkg	4	19968	C
opcoinx/OPCoinX	4	11969	C++
onesoft-sudo/freehttpd	4	907	C
nzjrs/pygobject	4	2978	Python
MyMNProject/mymn	4	9332	C++
muesli4/libwtk-sdl2	4	616	C++
mthl/shepherd	4	686	Scheme
markjeee/libmp3splt	4	608	C
manubansal/atomix	4	500	C
maemo-leste/n9xx-xf86-video-fbdev-sgx	4	152	C
linuxmint/systemd-betsy	4	6688	C
kmc-jp/Klang	4	5380	C++
kepstin/gst-stream-server	4	832	C
katzenwiese/verusminer-arm32	4	909	C
jmhodges/libmurmurhash	4	356	Shell
herczy/tinu	4	823	C
gszura/wx-nfp	4	5596	C++
giltirn/HPCortex	4	7215	C++
GaloisInc/gghlite-flint	4	878	C
Firstyear/ds_rust	4	11282	Rust
ffromani/vmon	4	98	C
ElvishArtisan/lwcore	4	176	C++
elkablo/pqc	4	138	C++
elima/gjs-commonjs	4	120	C
demorest/mark5access	4	663	C
cprados/towitoko-linux	4	3780	C
cpichard/fission	4	727	C++
cordeiro/ggen	4	3095	C
compiz-reloaded/compiz-bcop	4	100	XSLT
CLowcay/wayland-terminal	4	876	C
bnoordhuis/axis2-c	4	2300	C
blueness/fts-standalone	4	27	C
bergundy/IOQueue	4	108	C
bbidulock/xde-theme	4	958	C
BatchDrake/lfsrintruder	4	40	C
assaferan/omf5	4	3656	C
aldebaran/connman-stable	4	3292	C
AegisEmu/AegisEmu	4	5128	C++
zhurish/route-platform	3	4401	C
writefaruq/bluez-oob	3	5904	C
wazzlecoin/wazzle	3	9656	C++
twirtgen/pluginized-frrouting	3	5895	C
tal-tech/wx-cache-proxy	3	9292	Roff
stonecrypto/stonecoin	3	7105	C++
sjokkis/gjs	3	674	C
semihalf-rosek-slawomir/odp_dpdk-l2_access_accel	3	4189	C
ryanberryhill/pme	3	1066	C++
rra/pam-afs-session	3	1174	C
rmccullagh/hashtable	3	176	C
pexip/libnice	3	2960	C
patrickjennings/CPP-Linked-List	3	1609	Shell
Open-TEE/libtee_pkcs11	3	267	C
OHDSI/ff	3	385	R
nexgenta/tstools	3	880	C
mortehu/cantera-table	3	3557	C++
mejedi/libeditline-color	3	603	C
markjeee/mp3splt	3	201	C
lzap/vide	3	243	Vala
liangliangzhuang/sdp	3	15431	R
krh/gitg	3	632	C
klevernothings/midillo	3	24	C++
JackieXie168/avl	3	300	C
ipab-slmc/optpp	3	1506	C
ImageProcessing-ElectronicPublications/pnmunpaper	3	355	C
hpc/trinity_net_tests	3	195	C
henryk/libdope	3	24	C
gvvaughan/slingshot	3	533	Shell
g3gg0/kraken-win32	3	2750	C
fractalcoin/fractalcoin	3	8373	TypeScript
fengy-research/UCNTracker	3	2012	Shell
endlessm/xapian-bridge	3	225	C
endlessm/eos-browser-tools	3	139	Python
elbandi/lighttpd	3	1535	C
dryman/HashMergeJoin	3	174	C++
djdeath/gjs	3	1756	C
detomon/json5	3	178	C
descent/d2x	3	2244	C
datacratic/gperftools	3	2947	C++
danos/pam_tacplus	3	530	C
dahlem/lz-prediction	3	280	C++
cheshire-mouse/hexchat-indicator	3	846	Shell
Buzztrax/gst-buzztrax	3	1286	C
brianmcgillion/udev	3	7396	C
bloomen/libunittest	3	3818	C++
ant9000/libsigrok	3	6064	C
anaisbetts/mongodbfs	3	140	C
adjacentlink/emane-layer-dlep	3	258	C++
yvoinov/squid-ecap-gzip	2	659	C++
yura-pakhuchiy/ntfsprogs	2	4116	C
yahoo/tunitas-apanolio	2	745	C++
writefaruq/dmtx-oob	2	242	C
wiseman/ten90	2	2032	Shell
VincentWei/mg-mesa3d	2	19063	C
v1j4y/HubHam	2	121	C
ueno/gpass-export	2	120	C
Turbo87/libfap	2	712	Shell
toadspestcontrol/toadcoin	2	5507	C++
ThomasHabets/kybertest	2	193	C++
TauferLab/Bloomfish	2	1515	C++
tailhook/xsnano	2	242	C
Synival/alpaca	2	9035	C
svn2github/sampleicc	2	2275	C++
sunipkm/peernet	2	162	C
SpinTensor/gtkplt	2	115	C
shr-project/libphone-ui-shr	2	2830	C
sanjayankur31/odin	2	882	C
rplessl/dovecot-pop-uidl-proxy	2	5684	C
RoninBG/smuxi	2	6652	C#
Refinitiv/libvmod-soap	2	133	C
random-archer/dovecot_plugin_syncer	2	149	C
qubitcoin/QubitCoin	2	7793	C++
qiq/Czech-morphology	2	220	C
PSPDFKit-labs/libkqueue	2	1092	C
prajnashi/gnonlin	2	680	C
popen2/nilfs2-utils	2	564	C
pombredanne/strace_GSOC2014	2	615	C
phatkiller/flaxscript	2	7604	C++
